"id","name","slug","description","image","width","height","price","stock","createdAt","updatedAt"
2682,"Halloween: H2O - Tyve år senere","halloween-h2o-tyve-aar-senere","Amerikansk gyserfilm fra 1998 instrueret af Steve Miner.
Michael Myers er tilbage i blodtørstig form, og han er stadig på jagt efter sin søster Laurie, der nu lever et anonymt liv med sin søn.
Medvirkende: Jamie Lee Curtis, Adam Arkin, Josh Hartnett.
Dansk biografpremiere 06.11.1998
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/h2o-1-rotated-e1616321393172.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2683,"Under Angreb","under-angreb","Amerikansk action film fra 1998,  instrueret af Edward Zwick.
New York bliver belejret af egne tropper, da muslimske fundamentalister igen og igen terroriserer byen. Denzel Washington spiller FBI-chefen, der med livet som indsats vil opklare sagen, og Bruce Willis spiller øverstbefalende General for de amerikanske tropper.
Dansk biografpremiere 19.02.1999
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/ua-rotated.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2684,"Det bli'r ikke bedre","det-blir-ikke-bedre","Amerikansk film fra 1997 som fortæller historien om den tvangsneurotiske, racistiske, homofobe forfatter Melvin Udall som, på grund af sin sygdom lever i en verden som er skrumpet ind til omtrent at være på størrelse med hans lejlighed og de bøger han skriver.
Medvirkende: Jack Nicholson, Helen Hunt, Greg Kinnear.
Dansk biografpremiere 20.02.1998
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/dbib-rotated.jpeg",62,85,100,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2685,"American History X","american-history-x","Amerikansk film fra 1997 som fortæller historien om den tvangsneurotiske, racistiske, homofobe forfatter Melvin Udall som, på grund af sin sygdom lever i en verden som er skrumpet ind til omtrent at være på størrelse med hans lejlighed og de bøger han skriver.
Medvirkende: Edward Norton, Edward Furlong, Fairuza Balk.
Dansk biografpremiere 12.02.1999
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/ahx-rotated.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2686,"Søløve på Sjov","soeloeve-paa-sjov","Amerikansk familiefilm fra 1973. 
Dansk biografpremiere 18.10.1975
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/pa-soe-rotated.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2687,"Armageddon","armageddon","Amerikansk katastrofe- og science fiction-film fra 1998. og handler om en gruppe borebisser, som sendes ud i verdensrummet af NASA for at forhindre en asteroide i at kollidere med Jorden.
Filmen er instrueret af Michael Bay og produceret af Jerry Bruckheimer.
&#8220;Armageddon&#8221; er spækket med kendte ansigter som Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler, Steve Buscemi og Owen Wilson.
Dansk biografpremiere 10.07.1998
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/a1-rotated.jpeg",62,85,225,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2688,"Armageddon","armageddon-2","Amerikansk katastrofe- og science fiction-film fra 1998. og handler om en gruppe borebisser, som sendes ud i verdensrummet af NASA for at forhindre en asteroide i at kollidere med Jorden.
Filmen er instrueret af Michael Bay og produceret af Jerry Bruckheimer.
&#8220;Armageddon&#8221; er spækket med kendte ansigter som Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler, Steve Buscemi og Owen Wilson.
Dansk biografpremiere 10.07.1998
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/a2-rotated.jpeg",62,85,175,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2689,"Hestehviskeren","hestehviskeren","Amerikansk dramafilm fra 1998 instrueret af og med Robert Redford i hovedrollen, baseret på romanen &#8220;The Horse Whisperer&#8221; fra 1995 af Nicholas Evans.
Medvirkende: Robert Redford, Kristin Scott Thomas, Sam Neill, Dianne Wiest, Scarlett Johansson, Chris Cooper.
Dansk biografpremiere 25.09.1998
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/heste-1-rotated-e1616321245833.jpeg",62,85,150,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2690,"Patch Adams","patch-adams-kopier","&#8220;Patch Adams&#8221; er en amerikansk komedie, dramafilm fra 1998 instrueret af Tom Shadyac.
Filmen er den sande historie om den kontroversielle Hunter Adams, der forsøger at overbevise øvrigheden og den samlede lægestand om, at et godt grin kurerer lige så godt som den skarpeste skalpel.
Medvirkende: Robin Williams, Monica Potter, Philip Seymour Hoffman, Bob Gunton, Daniel London og Peter Coyote.
Dansk biografpremiere 26.03.1999
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/patch-rotated-e1616315155494.jpeg",62,85,100,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2691,"Prinsen af Egypten","prinsen-af-egypten","En af Disneys hårdeste konkurrenter Dreamworks har lavet en tegnefilm over Bibelens Moses med vægt på hans tid i Egypten.
Dansk biografpremiere 25.12.1998
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/prins-rotated.jpeg",62,85,125,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2692,"Saving Private Ryan","saving-private-ryan","&#8220;Saving Private Ryan&#8221; er instrueret af Steven Spielberg, og er en barsk fortælling om en lille deling soldater, der sendes ud på en umulig mission bag fjendens linier.
Filmen indbragte Steven Spielberg en Oscar for Bedste instruktør.
Medvirkende: Tom Hanks, Edward Burns, Tom Sizemore.
Dansk biografpremiere 23.10.1998
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/sav-rotated-e1616314961839.jpeg",62,85,150,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2713,"My Darling Clementine","my-darling-clementine","Baseret på Stuart N. Lakes roman &#8220;Wyatt Earp, Frontier Marshall&#8221;.
Instruktør: John Ford.
Medvirkende: Henry Fonda, Linda Darnell, Victor Mature.
Dansk biografpremiere	15.12.1950
Plakaten har noget patina. buk/folder, små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/mdclemen-rotated.jpeg",62,85,500,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2716,"Helten fra Det vilde Vesten","helten-fra-det-vilde-vesten","Amerikansk animeret film fra 1965.
Instruktør: David Detiege
Dansk biografpremiere 12.10.1979
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/helten-rotated.jpeg",62,85,200,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2722,"På den igen Campister","paa-den-igen-campister","Britisk komediefilm fra 1969. 
Medvirkende: Sidney James, Charles Hawtrey, Joan Sims.
Dansk biografpremiere 15.06.1970
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/pa-den-igen-campitser-rotated.jpeg",62,85,125,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2726,"De Tossede Campister","paa-den-igen-campister-2","Britisk komediefilm fra 1975. 
Medvirkende: Elke Sommer, Kenneth Williams, Joan Sims.
Dansk biografpremiere 03.05.1976
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/de-tossede-campister-rotated.jpeg",62,85,150,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2727,"Roots Rock Reggae","roots-rock-reggae","&#8216;Roots Rock Reggae&#8217; skildrer et uforglemmeligt øjeblik i Jamaicas historie, da musik definerede øens kampe og udødeliggjorde dets helte.
Instruktør Jeremy Marre filmer Bob Marley and the Wailers, og Lee &#8216;Scratch&#8217; Perry optager i sit legendariske Black Ark-studie med The Upsetters.
Dansk biografpremiere 29.06.1979
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/roots-rotated.jpeg",62,85,200,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2728,"På den igen Doktor","paa-den-igen-doktor","Britisk komediefilm fra 1967. 
Medvirkende: Sidney James, Frankie Howard, Joan Sims.
Dansk biografpremiere 21.02.1969
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/pa-den-igen-doktor-rotated.jpeg",62,85,125,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2732,"Jesus Christ Superstar","jesus-christ-superstar","Efter Rockoperaen af Andrew Lloyd Webber &amp; Tim Rice. 
Medvirkende: Ted Neeley, Carl Anderson, Yvonne Elliman.
Dansk biografpremiere 30.10.1973
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/jesus-chri-rotated.jpeg",62,85,350,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2734,"Elsk... Din Næste","elsk-din-naeste","Efter Willy Breinholsts roman.
Medvirkende: Dirch Passer, Ove Sprogøe, Poul Bundgaard, Walter Giller, Ghita Nørby, Vivi Bak, Christina Schollin.
Dansk biografpremiere	01.09.1967
Bemærk! Litografisk tryk
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/elsk-din-naeste-rotated.jpeg",62,85,450,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2736,"White Buffalo","white-buffalo","Western film fra 1977, instrueret af J. Lee Thompson.
Medvirkende: Charles Bronson, Kim Novak, Jack Warden, Slim Pickens og Will Sampson.
Musik komponeret af: John Barry.
Dansk biografpremiere	25.10.1977
Plakaten har buk/folder, samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/white-buffalo-rotated.jpeg",62,85,275,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2738,"Den Røde Sol","den-roede-sol","Western-film fra 1971 instrueret af Terence Young.
Medvirkende: Charles Bronson, Toshiro Mifune, Alain Delon, Ursula Andress.
Dansk biografpremiere	25.02.1972
Plakaten har buk/folder, samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/den-roede-sol-rotated.jpeg",62,85,325,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2740,"Dynamit eller Dollars","dynamit-eller-dollars","Western-film fra 1971 instrueret af Andrew V. McLaglen.
Medvirkende: James Stewart, George Kennedy, Martin Strother.
Dansk biografpremiere	13.12.1971
Plakaten har buk/folder, samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/dynamit-rotated.jpeg",62,85,350,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2747,"Hitchcock","hitchcock","Anthony Hopkins (Ondskabens øjne) er sminket til ukendelighed og udstyret med et fatsuit for at ligne den engelske mesterinstruktør, imens Helen Mirren (The Queen) udfylder rollen som hans livs kærlighed og samarbejdspartner.
Derudover ses Scarlett Johansson som skuespillerinden Janet Leigh, Jessica Biel som dennes kollega og konkurrent Vera Miles, og James D&#8217;Arcy som Anthony Perkins, der spillede titelkarakteren Norman Bates i &#8216;Psycho&#8217; (1960).
Filmen blev nomineret til en Oscar for Bedste makeup.
Dansk biografpremiere	21.02.2013
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/hitchcockpla.jpg",70,100,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2751,"The Bourne Legacy","the-bourne-legacy","&#8216;The Bourne Legacy&#8217; følger op på handlingen i de tre succesrige film med Matt Damon som agent Jason Bourne. 
Dansk biografpremiere	16.08.2012
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/bournelegacypla.jpg",70,100,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2753,"Vilde Rolf","vilde-rolf","Disney står bag denne animerede familiefilm, der nostalgisk inddrager klassiske spilfigurer som Bowser (fra &#8216;Super Mario Bros.&#8217;) og M. Bison (fra &#8216;Street Fighter II&#8217;) . 
Dansk biografpremiere	07.02.2013
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/vilderolfp.jpg",70,100,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2755,"F for får 2: Fårmageddon","f-for-faar-2-faarmageddon","&#8216;F for får 2: Fårmageddon&#8217; bygger på karakterer fra tv-serien Aardman Animation, der er eksperter i stopmotion. Denne teknik kan også ses i Aardman-producerede film som  og Walter og Trofast &#8211; det store grøntsagskup og Flugten fra hønsegården.
Dansk biografpremiere	28.11.2019
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/sf-farmageddon-pl.jpg",70,100,50,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2758,"Far til Fire - tilbage til naturen","far-til-fire-tilbage-til-naturen","Alle de velkendte karakterer tilbage, og det er den femte af de nye Far til fire &#8211; film.
Dansk biografpremiere	06.10.2011
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/tilbagetilnaturenpl.jpg",70,100,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2762,"Scott Pilgrim mod verden","scott-pilgrim-mod-verden","‘Scott Pilgrim mod verden’ er en actionkomedie baseret på en kult-tegneserie.. 
Dansk biografpremiere	14.10.2010
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/plakatscottpilg.jpg",70,100,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2764,"Maleficent  (Teaser)","maleficent-teaser","Disney Pictures har baseret plottet og en stor del af produktionsdesignet på selskabets egen tegnefilm ’Tornerose’ fra 1959. Der blev det ikoniske billede af heksen med djævlehorn og blodrøde læber skabt, som Angelina Jolie fører videre i den nye film.. 
Dansk biografpremiere	29.05.2014
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/malefi-teater-rotated.jpeg",70,100,100,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2765,"Maleficent","maleficent","Disney Pictures har baseret plottet og en stor del af produktionsdesignet på selskabets egen tegnefilm ’Tornerose’ fra 1959. Der blev det ikoniske billede af heksen med djævlehorn og blodrøde læber skabt, som Angelina Jolie fører videre i den nye film.. 
Dansk biografpremiere	29.05.2014
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/plk-maleficent.jpg",70,100,70,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2769,"Dinner for Schmucks","dinner-for-schmucks","Jay Roach, Instruktøren af&#8217; &#8216;Austin Powers&#8217;- og &#8216;Meet the Parents&#8217;-filmene, står bag.
Medvirkende: Steve Carell, Paul Rudd, Zach Galifianakis. 
Dansk biografpremiere	23.09.2010
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/plakatdinnerforschmu.jpg",70,100,30,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2771,"Orla Frøsnapper  (Teaser)","orla-froesnapper-teaser","Dansk animationsfilm baseret på Ole Lund Kirkegaards populære børnebog.
Den er blevet filmatiseret en gang før i 1980 under titlen ’Lille Virgil og Orla Frøsnapper’.
Dansk biografpremiere	01.06.2011
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/orla-f-teaser-plk.png",70,100,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2773,"Sangklubben","sangklubben","&#8216;Sangklubben&#8217; handler om kvinderne på en militærbase i England og har Kristin Scott Thomas, Amy James-Kelly og Sharon Horgan i hovedrollerne.
bygger på virkelige hændelser, der gjorde græs-enkerne verdensberømte for deres optrædener.
Superstjernen Robbie Williams har skrevet musik til filmen.
Dansk biografpremiere	25.06.2020
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/sangklubben-pl.jpg",70,100,40,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2775,"Dronningen","dronningen","&#8216;Dronningen&#8217; er instrueret af May El-Toukhy og har Trine Dyrholm i den bærende titelrolle.
Filmen fik stor international opmærksomhed. Vandt publikumsprisen på Sundance Film Festival 2019 samt hovedprisen, publikumsprisen og skuespiller-prisen på Göteborg Film Festival. 
Dansk biografpremiere	28.03.2019
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/plk-dronningen.jpg",70,100,40,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2778,"Dronningen","dronningen-kopier","&#8216;Dronningen&#8217; er instrueret af May El-Toukhy og har Trine Dyrholm i den bærende titelrolle.
Filmen fik stor international opmærksomhed. Vandt publikumsprisen på Sundance Film Festival 2019 samt hovedprisen, publikumsprisen og skuespiller-prisen på Göteborg Film Festival. 
Dansk biografpremiere	28.03.2019
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/dronningenplk.jpg",70,100,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2780,"The Hunger Games","real-steel","Amerikansk science fiction-film fra 2012 instrueret af Gary Ross og baseret på romanen af samme navn af Suzanne Collins.
Medvirkende: Jennifer Lawrence.
Dansk biografpremiere	22.03.2012
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/hungergamesplak.jpg",70,100,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2782,"Johnny English Slår til igen","johnny-english-slaar-til-igen","Rowan Atkinson er tilbage i hovedrollen, som Johnny English.
Filmen og dens forgængere er bl.a. en parodi af den ikoniske James Bond-serie. Hovedkarakteren har også mange ligheder med Atkinsons populære Mr. Bean-karakter. 
Dansk biografpremiere	11.10.2018
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/johnny-english-plk.jpg",70,100,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
